,bodyId,instance,type,pre,post,downstream,upstream,mito,size,status,cropped,statusLabel,cellBodyFiber,somaRadius,somaLocation,roiInfo,notes,inputRois,outputRois
1083,2004993452,,,49,36,331,36,9,29009985,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 48, 'post': 34, 'downstream': 327, 'upstream': 34, 'mito': 6, 'dark': 4, 'light': 1, 'medium': 1}, 'ME(R)': {'pre': 48, 'post': 34, 'downstream': 327, 'upstream': 34, 'mito': 6, 'dark': 4, 'light': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1084,2004996471,,,2,1,21,1,0,1632388,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 1, 'downstream': 21, 'upstream': 1}, 'ME(R)': {'pre': 2, 'post': 1, 'downstream': 21, 'upstream': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1085,2004996658,,,15,26,135,26,9,28683586,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 15, 'post': 26, 'downstream': 135, 'upstream': 26, 'mito': 9, 'dark': 4, 'medium': 5}, 'ME(R)': {'pre': 15, 'post': 26, 'downstream': 135, 'upstream': 26, 'mito': 9, 'dark': 4, 'medium': 5}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1086,2004997931,,,20,50,151,50,9,30524552,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 20, 'post': 49, 'downstream': 151, 'upstream': 49, 'mito': 9, 'dark': 9}, 'ME(R)': {'pre': 20, 'post': 49, 'downstream': 151, 'upstream': 49, 'mito': 9, 'dark': 9}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1087,2005000933,,,23,28,157,28,16,45909919,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 23, 'post': 27, 'downstream': 157, 'upstream': 27, 'mito': 16, 'dark': 10, 'light': 1, 'medium': 5}, 'ME(R)': {'pre': 23, 'post': 27, 'downstream': 157, 'upstream': 27, 'mito': 16, 'dark': 10, 'light': 1, 'medium': 5}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1088,2005001077,,,11,27,57,27,15,30629004,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 11, 'post': 27, 'downstream': 57, 'upstream': 27, 'mito': 15, 'dark': 11, 'medium': 4}, 'ME(R)': {'pre': 11, 'post': 27, 'downstream': 57, 'upstream': 27, 'mito': 15, 'dark': 11, 'medium': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1089,2005001716,,,323,161,2335,161,179,1068410227,Traced,True,Leaves,,530.0,"[3305, 28583, 31480]","{'INP': {'pre': 12, 'post': 11, 'downstream': 93, 'upstream': 11, 'mito': 4, 'dark': 4}, 'IB': {'pre': 12, 'post': 11, 'downstream': 93, 'upstream': 11, 'mito': 4, 'dark': 4}, 'VMNP': {'pre': 97, 'post': 57, 'downstream': 730, 'upstream': 57, 'mito': 35, 'dark': 33, 'light': 1, 'medium': 1}, 'GOR(R)': {'post': 2, 'upstream': 2}, 'SPS(R)': {'pre': 38, 'post': 15, 'downstream': 285, 'upstream': 15, 'mito': 12, 'dark': 11, 'medium': 1}, 'SPS(L)': {'pre': 21, 'post': 6, 'downstream': 174, 'upstream': 6, 'mito': 7, 'dark': 7}, 'POC': {'pre': 32, 'post': 21, 'downstream': 180, 'upstream': 21, 'mito': 34, 'dark': 31, 'medium': 3}, 'IPS(R)': {'pre': 38, 'post': 34, 'downstream': 271, 'upstream': 34, 'mito': 16, 'dark': 15, 'light': 1}, 'OL(R)': {'pre': 79, 'post': 36, 'downstream': 619, 'upstream': 36, 'mito': 25, 'dark': 23, 'medium': 2}, 'ME(R)': {'pre': 1, 'post': 21, 'downstream': 2, 'upstream': 21, 'mito': 5, 'dark': 4, 'medium': 1}, 'LO(R)': {'pre': 78, 'post': 15, 'downstream': 617, 'upstream': 15, 'mito': 19, 'dark': 18, 'medium': 1}, 'GNG': {'pre': 30, 'post': 9, 'downstream': 210, 'upstream': 9, 'mito': 10, 'dark': 10}}",,"['GNG', 'GOR(R)', 'IB', 'INP', 'IPS(R)', 'LO(R)', 'ME(R)', 'OL(R)', 'POC', 'SPS(L)', 'SPS(R)', 'VMNP']","['GNG', 'IB', 'INP', 'IPS(R)', 'LO(R)', 'ME(R)', 'OL(R)', 'POC', 'SPS(L)', 'SPS(R)', 'VMNP']"
1090,2005001721,,,31,75,153,75,9,25158202,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 31, 'post': 75, 'downstream': 153, 'upstream': 75, 'mito': 9, 'dark': 5, 'medium': 4}, 'ME(R)': {'pre': 31, 'post': 75, 'downstream': 153, 'upstream': 75, 'mito': 9, 'dark': 5, 'medium': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1091,2005333540,,,5,1,27,1,1,2166897,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 5, 'post': 1, 'downstream': 27, 'upstream': 1, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 5, 'post': 1, 'downstream': 27, 'upstream': 1, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1092,2005333676,,,3,1,16,1,0,2701238,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 3, 'post': 1, 'downstream': 16, 'upstream': 1}, 'ME(R)': {'pre': 3, 'post': 1, 'downstream': 16, 'upstream': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1093,2005333717,,,25,46,132,46,16,36726479,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 25, 'post': 46, 'downstream': 132, 'upstream': 46, 'mito': 16, 'dark': 15, 'medium': 1}, 'ME(R)': {'pre': 25, 'post': 46, 'downstream': 132, 'upstream': 46, 'mito': 16, 'dark': 15, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1094,2005333766,,,3,1,6,1,1,2289571,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 3, 'post': 1, 'downstream': 6, 'upstream': 1, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 3, 'post': 1, 'downstream': 6, 'upstream': 1, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1095,2005334084,,,17,34,133,34,10,23784019,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 17, 'post': 34, 'downstream': 133, 'upstream': 34, 'mito': 10, 'dark': 4, 'medium': 6}, 'ME(R)': {'pre': 17, 'post': 34, 'downstream': 133, 'upstream': 34, 'mito': 10, 'dark': 4, 'medium': 6}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1096,2006015109,,,4,5,18,5,1,3239727,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 4, 'post': 5, 'downstream': 18, 'upstream': 5, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 4, 'post': 5, 'downstream': 18, 'upstream': 5, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1097,2006015199,,,2,3,14,3,1,2938966,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 3, 'downstream': 14, 'upstream': 3, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 2, 'post': 3, 'downstream': 14, 'upstream': 3, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1098,2006019821,,,6,7,46,7,2,6897060,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 6, 'post': 7, 'downstream': 46, 'upstream': 7, 'mito': 2, 'dark': 2}, 'ME(R)': {'pre': 6, 'post': 7, 'downstream': 46, 'upstream': 7, 'mito': 2, 'dark': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1099,2006356291,,,35,41,257,41,30,63277354,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 35, 'post': 41, 'downstream': 257, 'upstream': 41, 'mito': 28, 'dark': 21, 'medium': 7}, 'ME(R)': {'pre': 35, 'post': 41, 'downstream': 257, 'upstream': 41, 'mito': 28, 'dark': 21, 'medium': 7}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1100,2006357442,,,5,1,41,1,1,5308885,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 5, 'post': 1, 'downstream': 41, 'upstream': 1, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 5, 'post': 1, 'downstream': 41, 'upstream': 1, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1101,2006357614,,,12,34,102,34,5,14227934,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 12, 'post': 34, 'downstream': 102, 'upstream': 34, 'mito': 5, 'medium': 5}, 'ME(R)': {'pre': 12, 'post': 34, 'downstream': 102, 'upstream': 34, 'mito': 5, 'medium': 5}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1102,2006357684,,,2,2,8,2,0,2406959,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 2, 'downstream': 8, 'upstream': 2}, 'ME(R)': {'pre': 2, 'post': 2, 'downstream': 8, 'upstream': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1103,2006357729,,,4,13,31,13,3,9712354,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 4, 'post': 13, 'downstream': 31, 'upstream': 13, 'mito': 3, 'dark': 2, 'medium': 1}, 'ME(R)': {'pre': 4, 'post': 13, 'downstream': 31, 'upstream': 13, 'mito': 3, 'dark': 2, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1104,2006360664,,,31,31,242,31,18,31083684,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 31, 'post': 30, 'downstream': 242, 'upstream': 30, 'mito': 16, 'dark': 16}, 'ME(R)': {'pre': 31, 'post': 30, 'downstream': 242, 'upstream': 30, 'mito': 16, 'dark': 16}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1105,2006360846,,,7,8,39,8,3,6249586,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 7, 'post': 8, 'downstream': 39, 'upstream': 8, 'mito': 3, 'dark': 3}, 'ME(R)': {'pre': 7, 'post': 8, 'downstream': 39, 'upstream': 8, 'mito': 3, 'dark': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1106,2006360876,,,2,1,16,1,0,604031,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 1, 'downstream': 16, 'upstream': 1}, 'ME(R)': {'pre': 2, 'post': 1, 'downstream': 16, 'upstream': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1107,2006361114,,,4,2,27,2,1,4249452,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 4, 'post': 2, 'downstream': 27, 'upstream': 2, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 4, 'post': 2, 'downstream': 27, 'upstream': 2, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1108,2006697296,,,3,11,16,11,1,7524325,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 11, 'downstream': 16, 'upstream': 11, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 3, 'post': 11, 'downstream': 16, 'upstream': 11, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1109,2006697804,,,2,5,8,5,2,2489028,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 5, 'downstream': 8, 'upstream': 5, 'mito': 2, 'dark': 1, 'medium': 1}, 'ME(R)': {'pre': 2, 'post': 5, 'downstream': 8, 'upstream': 5, 'mito': 2, 'dark': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1110,2006698011,,,2,1,9,1,1,1138397,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 1, 'downstream': 9, 'upstream': 1, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 2, 'post': 1, 'downstream': 9, 'upstream': 1, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1111,2006698288,,,2,1,3,1,0,612613,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 1, 'downstream': 3, 'upstream': 1}, 'ME(R)': {'pre': 2, 'post': 1, 'downstream': 3, 'upstream': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1112,2006698330,,,8,14,45,14,9,11514594,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 8, 'post': 14, 'downstream': 45, 'upstream': 14, 'mito': 8, 'dark': 7, 'medium': 1}, 'ME(R)': {'pre': 8, 'post': 14, 'downstream': 45, 'upstream': 14, 'mito': 8, 'dark': 7, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1113,2006698339,,,16,31,88,31,9,23340137,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 16, 'post': 31, 'downstream': 88, 'upstream': 31, 'mito': 9, 'dark': 9}, 'ME(R)': {'pre': 16, 'post': 31, 'downstream': 88, 'upstream': 31, 'mito': 9, 'dark': 9}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1114,2006698497,,,3,1,30,1,1,1569127,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 1, 'downstream': 30, 'upstream': 1, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 3, 'post': 1, 'downstream': 30, 'upstream': 1, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1115,2006701720,,,2,17,6,17,5,4848291,Orphan,,Orphan,,,,"{'OL(R)': {'pre': 2, 'post': 17, 'downstream': 6, 'upstream': 17, 'mito': 5, 'dark': 5}, 'ME(R)': {'pre': 2, 'post': 17, 'downstream': 6, 'upstream': 17, 'mito': 5, 'dark': 5}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1116,2006702064,,,3,4,18,4,1,1556149,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 3, 'post': 4, 'downstream': 18, 'upstream': 4, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 3, 'post': 4, 'downstream': 18, 'upstream': 4, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1117,2006702399,,,51,70,290,70,22,66283367,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 51, 'post': 70, 'downstream': 290, 'upstream': 70, 'mito': 19, 'dark': 5, 'light': 1, 'medium': 13}, 'ME(R)': {'pre': 51, 'post': 70, 'downstream': 290, 'upstream': 70, 'mito': 19, 'dark': 5, 'light': 1, 'medium': 13}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1118,2006702870,,,2,9,7,9,1,1876635,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 9, 'downstream': 7, 'upstream': 9, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 9, 'downstream': 7, 'upstream': 9, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1119,2006706158,,,7,16,37,16,38,100509045,Traced,True,Leaves,,295.0,"[1321, 26618, 28568]","{'OL(R)': {'pre': 7, 'post': 16, 'downstream': 37, 'upstream': 16, 'mito': 2, 'dark': 1, 'medium': 1}, 'ME(R)': {'pre': 7, 'post': 16, 'downstream': 37, 'upstream': 16, 'mito': 2, 'dark': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1120,2007038272,,,20,20,117,20,5,24353502,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 20, 'post': 20, 'downstream': 117, 'upstream': 20, 'mito': 5, 'dark': 1, 'medium': 4}, 'ME(R)': {'pre': 20, 'post': 20, 'downstream': 117, 'upstream': 20, 'mito': 5, 'dark': 1, 'medium': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1121,2007038347,,,4,4,22,4,0,978999,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 4, 'post': 4, 'downstream': 22, 'upstream': 4}, 'ME(R)': {'pre': 4, 'post': 4, 'downstream': 22, 'upstream': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1122,2007038422,,,2,7,12,7,0,1177369,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 7, 'downstream': 12, 'upstream': 7}, 'ME(R)': {'pre': 2, 'post': 7, 'downstream': 12, 'upstream': 7}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1123,2007038704,,,5,7,18,7,2,4389557,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 5, 'post': 7, 'downstream': 18, 'upstream': 7, 'mito': 2, 'dark': 2}, 'ME(R)': {'pre': 5, 'post': 7, 'downstream': 18, 'upstream': 7, 'mito': 2, 'dark': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1124,2007038886,,,9,6,39,6,2,9108276,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 9, 'post': 6, 'downstream': 39, 'upstream': 6, 'mito': 2, 'medium': 2}, 'ME(R)': {'pre': 9, 'post': 6, 'downstream': 39, 'upstream': 6, 'mito': 2, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1125,2007039070,,,4,5,23,5,4,6058216,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 4, 'post': 5, 'downstream': 23, 'upstream': 5, 'mito': 4, 'dark': 4}, 'ME(R)': {'pre': 4, 'post': 5, 'downstream': 23, 'upstream': 5, 'mito': 4, 'dark': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1126,2007379228,,,1,21,4,21,0,17631419,Unimportant,,Unimportant,,,,"{'OL(R)': {'pre': 1, 'post': 19, 'downstream': 4, 'upstream': 19}, 'ME(R)': {'pre': 1, 'post': 19, 'downstream': 4, 'upstream': 19}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1127,2007379494,,,10,21,52,21,5,9846692,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 10, 'post': 21, 'downstream': 52, 'upstream': 21, 'mito': 5, 'dark': 1, 'medium': 4}, 'ME(R)': {'pre': 10, 'post': 21, 'downstream': 52, 'upstream': 21, 'mito': 5, 'dark': 1, 'medium': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1128,2007379526,,,2,1,13,1,0,2580467,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 1, 'downstream': 13, 'upstream': 1}, 'ME(R)': {'pre': 2, 'post': 1, 'downstream': 13, 'upstream': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1129,2007379928,,,2,1,15,1,0,992831,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 1, 'downstream': 15, 'upstream': 1}, 'ME(R)': {'pre': 2, 'post': 1, 'downstream': 15, 'upstream': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1130,2007380110,,,23,27,135,27,13,29087796,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 23, 'post': 27, 'downstream': 135, 'upstream': 27, 'mito': 13, 'dark': 12, 'medium': 1}, 'ME(R)': {'pre': 23, 'post': 27, 'downstream': 135, 'upstream': 27, 'mito': 13, 'dark': 12, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1131,2007380181,,,2,1,8,1,1,2361901,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 1, 'downstream': 8, 'upstream': 1, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 1, 'downstream': 8, 'upstream': 1, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1132,2007380254,,,14,5,92,5,7,33542993,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 14, 'post': 5, 'downstream': 92, 'upstream': 5, 'mito': 7, 'dark': 6, 'medium': 1}, 'ME(R)': {'pre': 14, 'post': 5, 'downstream': 92, 'upstream': 5, 'mito': 7, 'dark': 6, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1133,2007380419,,,13,3,46,3,2,13986183,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 10, 'post': 3, 'downstream': 40, 'upstream': 3, 'mito': 2, 'dark': 2}, 'ME(R)': {'pre': 10, 'post': 3, 'downstream': 40, 'upstream': 3, 'mito': 2, 'dark': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1134,2007383816,,,2,1,13,1,1,1283657,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 1, 'downstream': 13, 'upstream': 1, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 2, 'post': 1, 'downstream': 13, 'upstream': 1, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1135,2007384015,,,15,11,106,11,9,22440311,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 15, 'post': 11, 'downstream': 106, 'upstream': 11, 'mito': 8, 'dark': 1, 'medium': 7}, 'ME(R)': {'pre': 15, 'post': 11, 'downstream': 106, 'upstream': 11, 'mito': 8, 'dark': 1, 'medium': 7}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1136,2007384494,,,44,48,331,48,16,36919503,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 44, 'post': 48, 'downstream': 331, 'upstream': 48, 'mito': 16, 'dark': 12, 'medium': 4}, 'ME(R)': {'pre': 44, 'post': 47, 'downstream': 331, 'upstream': 47, 'mito': 15, 'dark': 11, 'medium': 4}, 'AME(R)': {'post': 1, 'upstream': 1, 'mito': 1, 'dark': 1}}",,"['AME(R)', 'ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1137,2007720707,,,2,2,10,2,0,789670,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 2, 'downstream': 10, 'upstream': 2}, 'ME(R)': {'pre': 2, 'post': 2, 'downstream': 10, 'upstream': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1138,2007720966,,,10,17,43,17,7,19644213,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 10, 'post': 17, 'downstream': 43, 'upstream': 17, 'mito': 7, 'dark': 7}, 'ME(R)': {'pre': 10, 'post': 17, 'downstream': 43, 'upstream': 17, 'mito': 7, 'dark': 7}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1139,2007721025,,,4,14,28,14,7,15114308,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 4, 'post': 14, 'downstream': 28, 'upstream': 14, 'mito': 7, 'dark': 4, 'medium': 3}, 'ME(R)': {'pre': 4, 'post': 14, 'downstream': 28, 'upstream': 14, 'mito': 7, 'dark': 4, 'medium': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1140,2008061640,,,3,16,18,16,26,68298483,Traced,True,Leaves,,250.0,"[767, 28345, 28216]","{'OL(R)': {'pre': 3, 'post': 16, 'downstream': 18, 'upstream': 16, 'mito': 8, 'dark': 5, 'medium': 3}, 'ME(R)': {'pre': 3, 'post': 16, 'downstream': 18, 'upstream': 16, 'mito': 8, 'dark': 5, 'medium': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1141,2034663253,,,10,14,72,14,10,24052538,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 9, 'post': 9, 'downstream': 64, 'upstream': 9, 'mito': 7, 'dark': 4, 'medium': 3}, 'ME(R)': {'pre': 9, 'post': 9, 'downstream': 64, 'upstream': 9, 'mito': 7, 'dark': 4, 'medium': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1142,2034663584,,,3,1,10,1,0,1830254,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 1, 'downstream': 10, 'upstream': 1}, 'ME(R)': {'pre': 3, 'post': 1, 'downstream': 10, 'upstream': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1143,2034663988,,,4,11,13,11,0,6972024,Orphan,,Orphan,,,,"{'OL(R)': {'pre': 4, 'post': 11, 'downstream': 13, 'upstream': 11}, 'ME(R)': {'pre': 4, 'post': 11, 'downstream': 13, 'upstream': 11}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1144,2035004238,,,2,5,6,5,0,4445682,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 5, 'downstream': 6, 'upstream': 5}, 'ME(R)': {'pre': 2, 'post': 5, 'downstream': 6, 'upstream': 5}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1145,2035005235,,,26,29,143,29,4,17415272,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 26, 'post': 29, 'downstream': 143, 'upstream': 29, 'mito': 4, 'dark': 3, 'medium': 1}, 'ME(R)': {'pre': 26, 'post': 29, 'downstream': 143, 'upstream': 29, 'mito': 4, 'dark': 3, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1146,2035009005,,,6,5,21,5,2,5653413,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 6, 'post': 5, 'downstream': 21, 'upstream': 5, 'mito': 2, 'dark': 2}, 'ME(R)': {'pre': 6, 'post': 5, 'downstream': 21, 'upstream': 5, 'mito': 2, 'dark': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1147,2035009060,,,14,26,74,26,4,10257679,Orphan,,Orphan,,,,"{'OL(R)': {'pre': 14, 'post': 26, 'downstream': 74, 'upstream': 26, 'mito': 4, 'dark': 3, 'medium': 1}, 'ME(R)': {'pre': 14, 'post': 26, 'downstream': 74, 'upstream': 26, 'mito': 4, 'dark': 3, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1148,2035009302,,,136,170,901,170,36,116037964,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 136, 'post': 163, 'downstream': 901, 'upstream': 163, 'mito': 32, 'dark': 31, 'medium': 1}, 'ME(R)': {'pre': 136, 'post': 163, 'downstream': 901, 'upstream': 163, 'mito': 32, 'dark': 31, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1149,2035012552,,,32,35,196,35,13,30233604,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 32, 'post': 35, 'downstream': 196, 'upstream': 35, 'mito': 11, 'dark': 4, 'medium': 7}, 'ME(R)': {'pre': 32, 'post': 35, 'downstream': 196, 'upstream': 35, 'mito': 11, 'dark': 4, 'medium': 7}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
1150,2035013096,,,2,4,14,4,1,1132769,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 4, 'downstream': 14, 'upstream': 4, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 4, 'downstream': 14, 'upstream': 4, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
